time,N_1_x_No.1,N_1_y_No.1,N_1_z_No.1,N_2_x_No.1,N_2_y_No.1,N_2_z_No.1,C_3_x_No.1,C_3_y_No.1,C_3_z_No.1,H_4_x_No.1,H_4_y_No.1,H_4_z_No.1,H_5_x_No.1,H_5_y_No.1,H_5_z_No.1,H_6_x_No.1,H_6_y_No.1,H_6_z_No.1,C_7_x_No.1,C_7_y_No.1,C_7_z_No.1,H_8_x_No.1,H_8_y_No.1,H_8_z_No.1,H_9_x_No.1,H_9_y_No.1,H_9_z_No.1,H_10_x_No.1,H_10_y_No.1,H_10_z_No.1,N_1_x_No.2,N_1_y_No.2,N_1_z_No.2,N_2_x_No.2,N_2_y_No.2,N_2_z_No.2,C_3_x_No.2,C_3_y_No.2,C_3_z_No.2,H_4_x_No.2,H_4_y_No.2,H_4_z_No.2,H_5_x_No.2,H_5_y_No.2,H_5_z_No.2,H_6_x_No.2,H_6_y_No.2,H_6_z_No.2,C_7_x_No.2,C_7_y_No.2,C_7_z_No.2,H_8_x_No.2,H_8_y_No.2,H_8_z_No.2,H_9_x_No.2,H_9_y_No.2,H_9_z_No.2,H_10_x_No.2,H_10_y_No.2,H_10_z_No.2,N_1_x_No.3,N_1_y_No.3,N_1_z_No.3,N_2_x_No.3,N_2_y_No.3,N_2_z_No.3,C_3_x_No.3,C_3_y_No.3,C_3_z_No.3,H_4_x_No.3,H_4_y_No.3,H_4_z_No.3,H_5_x_No.3,H_5_y_No.3,H_5_z_No.3,H_6_x_No.3,H_6_y_No.3,H_6_z_No.3,C_7_x_No.3,C_7_y_No.3,C_7_z_No.3,H_8_x_No.3,H_8_y_No.3,H_8_z_No.3,H_9_x_No.3,H_9_y_No.3,H_9_z_No.3,H_10_x_No.3,H_10_y_No.3,H_10_z_No.3
10.0,-0.6689229031,-0.0780913452,-0.7272933371,0.5869528729,-0.1132917084,-0.6464004588,1.4105194276,0.1647562732,0.5474933151,1.3197527845,1.2404283788,0.887214224,1.0893149199,-0.5700665258,1.0654067247,2.4857319349,-0.1690223022,0.4263471881,-1.3311792204,-0.0947835356,0.6714335357,-0.776763856,0.8355997656,1.1401080166,-2.4763070531,0.3683133478,0.5305920371,-1.2716014732,-1.0575318286,1.2352269547,-0.6689229031,-0.0780913452,-0.7272933371,0.5869528729,-0.1132917084,-0.6464004588,1.4105194276,0.1647562732,0.5474933151,1.3197527845,1.2404283788,0.887214224,1.0893149199,-0.5700665258,1.0654067247,2.4857319349,-0.1690223022,0.4263471881,-1.3311792204,-0.0947835356,0.6714335357,-0.776763856,0.8355997656,1.1401080166,-2.4763070531,0.3683133478,0.5305920371,-1.2716014732,-1.0575318286,1.2352269547,-0.6448191826,-0.156418634,-0.6444054351,0.5917807528,-0.005245517,-0.6655756247,1.3933866676,0.1263350398,0.5334393857,1.5327675246,1.0864654602,1.0351505746,1.0389289181,-0.5915327327,1.2323502433,2.4877147664,-0.0881812414,0.1037386101,-1.3603781869,-0.0534024257,0.6081254907,-0.5743737938,0.4303268947,1.3887319367,-2.4338836488,0.4233175864,0.5594157817,-1.5298322942,-1.0599990304,1.0009313196
11.0,-0.6748025174,-0.0746166263,-0.7366618718,0.5909005667,-0.1158683019,-0.6369205569,1.4200524388,0.1579978373,0.5449159347,1.3263673621,1.2464678661,0.8642167168,1.1394572825,-0.5324397637,1.0907645056,2.4367266343,-0.1296473752,0.4378172194,-1.3415609534,-0.0932663908,0.6640130848,-0.770849429,0.8269121032,1.1627465625,-2.4762172491,0.3533501366,0.5769097526,-1.2485401039,-1.0670475922,1.2698450087,-0.6748025174,-0.0746166263,-0.7366618718,0.5909005667,-0.1158683019,-0.6369205569,1.4200524388,0.1579978373,0.5449159347,1.3263673621,1.2464678661,0.8642167168,1.1394572825,-0.5324397637,1.0907645056,2.4367266343,-0.1296473752,0.4378172194,-1.3415609534,-0.0932663908,0.6640130848,-0.770849429,0.8269121032,1.1627465625,-2.4762172491,0.3533501366,0.5769097526,-1.2485401039,-1.0670475922,1.2698450087,-0.6548772347,-0.1537337703,-0.6377028913,0.5969088655,-0.0042562969,-0.6609591583,1.4037773854,0.1200090397,0.5181298137,1.5432452456,1.1047606921,1.1102206628,1.0493396897,-0.5784951654,1.2419888199,2.4973202168,-0.0496323364,0.1345639571,-1.3661061667,-0.0543875486,0.6027522299,-0.5925262835,0.3794899073,1.3787208617,-2.4137396567,0.4050601251,0.5237703306,-1.549311705,-1.0247657034,1.0199608859
12.0,-0.6813840911,-0.0713008191,-0.7446866785,0.5953187739,-0.1183996185,-0.6274333156,1.4313269676,0.1567174953,0.5375639882,1.3348166885,1.2340207355,0.8405502541,1.1578263148,-0.5499930972,1.1834012012,2.3967109733,-0.0852326434,0.4381588324,-1.3527262553,-0.0889582796,0.6566236862,-0.7811589182,0.7921482688,1.1814000447,-2.4451326921,0.3186498288,0.6230068255,-1.227490971,-1.0590025845,1.2908952302,-0.6813840911,-0.0713008191,-0.7446866785,0.5953187739,-0.1183996185,-0.6274333156,1.4313269676,0.1567174953,0.5375639882,1.3348166885,1.2340207355,0.8405502541,1.1578263148,-0.5499930972,1.1834012012,2.3967109733,-0.0852326434,0.4381588324,-1.3527262553,-0.0889582796,0.6566236862,-0.7811589182,0.7921482688,1.1814000447,-2.4451326921,0.3186498288,0.6230068255,-1.227490971,-1.0590025845,1.2908952302,-0.6648792936,-0.1508827924,-0.6311743724,0.6016461263,-0.0026462679,-0.6560785687,1.4177730079,0.1145269143,0.5023664881,1.5424057293,1.1134365014,1.1688010636,1.0650458209,-0.5737595898,1.2547222425,2.4847628784,-0.0136719177,0.1779464509,-1.3720741375,-0.0547424107,0.5990916821,-0.6382147251,0.3290547112,1.3537350521,-2.3717115588,0.3861518809,0.4887009122,-1.5703674095,-0.9972595483,1.0379847778
13.0,-0.6883170203,-0.0681251093,-0.7512699454,0.5997037932,-0.1210444722,-0.6178646361,1.4407718734,0.1584042756,0.5282965092,1.3442495583,1.2078549624,0.8177529154,1.1600640239,-0.5865439482,1.3108923629,2.3931089782,-0.0444000529,0.4229572163,-1.3637471627,-0.082742936,0.6499334767,-0.8058862588,0.736152275,1.194706942,-2.3921037296,0.2685531006,0.6647173959,-1.2098255697,-1.0325447169,1.2948201795,-0.6883170203,-0.0681251093,-0.7512699454,0.5997037932,-0.1210444722,-0.6178646361,1.4407718734,0.1584042756,0.5282965092,1.3442495583,1.2078549624,0.8177529154,1.1600640239,-0.5865439482,1.3108923629,2.3931089782,-0.0444000529,0.4229572163,-1.3637471627,-0.082742936,0.6499334767,-0.8058862588,0.736152275,1.194706942,-2.3921037296,0.2685531006,0.6647173959,-1.2098255697,-1.0325447169,1.2948201795,-0.6739226856,-0.1479314854,-0.6251362076,0.6053654172,-0.0005239885,-0.651021314,1.434382027,0.1104914513,0.487754147,1.5296814288,1.1078076957,1.2045184823,1.0870086624,-0.5762229169,1.2663853011,2.4592176681,0.0166766867,0.2272065033,-1.3780829574,-0.0549624351,0.5967011569,-0.7016969802,0.2873558694,1.3220495556,-2.3202279315,0.3732147752,0.4552285101,-1.5942757915,-0.9846875963,1.0546991149
14.0,-0.695262847,-0.0650496951,-0.7563449466,0.6035607295,-0.1239388906,-0.6081608871,1.4463805462,0.1602223686,0.5199828712,1.3529068525,1.1775925139,0.7984263229,1.1610203863,-0.6109754236,1.4365186719,2.4367972197,-0.0119991849,0.3912452683,-1.3730994433,-0.0759180603,0.6441499476,-0.8396315841,0.6690342925,1.2040525399,-2.3379032164,0.2115268929,0.6981740562,-1.1962211572,-0.9915863919,1.2808787905,-0.695262847,-0.0650496951,-0.7563449466,0.6035607295,-0.1239388906,-0.6081608871,1.4463805462,0.1602223686,0.5199828712,1.3529068525,1.1775925139,0.7984263229,1.1610203863,-0.6109754236,1.4365186719,2.4367972197,-0.0119991849,0.3912452683,-1.3730994433,-0.0759180603,0.6441499476,-0.8396315841,0.6690342925,1.2040525399,-2.3379032164,0.2115268929,0.6981740562,-1.1962211572,-0.9915863919,1.2808787905,-0.6812508468,-0.1449674971,-0.6198983485,0.6076132801,0.0020025492,-0.6458514577,1.4517323547,0.1080845892,0.4758102461,1.5056396939,1.0875128691,1.2144453852,1.1159192071,-0.583946019,1.2724889575,2.4389950257,0.0385822346,0.2735695531,-1.3840962453,-0.0563449788,0.5947171297,-0.7656915591,0.2651155331,1.2994926923,-2.2778534943,0.374847926,0.4229394207,-1.6216764123,-0.9891182157,1.0682908648
15.0,-0.7019424621,-0.0620160379,-0.7598763648,0.606435779,-0.1272060485,-0.5982884915,1.4494737121,0.1602457676,0.5136812494,1.3586796923,1.1555646757,0.7859726562,1.1678095122,-0.6120900483,1.5397776924,2.5076574478,0.013344962,0.3470675608,-1.3786785948,-0.0701207338,0.6387266652,-0.8730457624,0.6065934492,1.214933449,-2.3156435796,0.1590000788,0.7214975903,-1.1861577623,-0.9449362091,1.2514588941,-0.7019424621,-0.0620160379,-0.7598763648,0.606435779,-0.1272060485,-0.5982884915,1.4494737121,0.1602457676,0.5136812494,1.3586796923,1.1555646757,0.7859726562,1.1678095122,-0.6120900483,1.5397776924,2.5076574478,0.013344962,0.3470675608,-1.3786785948,-0.0701207338,0.6387266652,-0.8730457624,0.6065934492,1.214933449,-2.3156435796,0.1590000788,0.7214975903,-1.1861577623,-0.9449362091,1.2514588941,-0.6863036608,-0.1420779726,-0.6157025873,0.6081451521,0.004828485,-0.6406085926,1.4675822705,0.1072668097,0.4676789352,1.4715741848,1.0546038723,1.1981974516,1.1516479108,-0.5956253952,1.2697472194,2.4467226719,0.050309651,0.308668722,-1.3905113985,-0.0605230522,0.592087245,-0.8106482987,0.2726332952,1.3055722965,-2.261382207,0.3981183438,0.3904326996,-1.6520781991,-1.0069559787,1.0755070144
16.0,-0.708144736,-0.0589558299,-0.7618548949,0.607960088,-0.1309590906,-0.5882350598,1.4524762526,0.1574860171,0.50944172,1.3603207197,1.1514701325,0.7829484697,1.1830916261,-0.5884805185,1.6108894949,2.5763720627,0.0341661199,0.2969881664,-1.3794872049,-0.0663892997,0.6323817532,-0.8951698832,0.5670245917,1.2362761295,-2.3490956477,0.1176720971,0.7348949376,-1.1774759268,-0.906372453,1.2124517925,-0.708144736,-0.0589558299,-0.7618548949,0.607960088,-0.1309590906,-0.5882350598,1.4524762526,0.1574860171,0.50944172,1.3603207197,1.1514701325,0.7829484697,1.1830916261,-0.5884805185,1.6108894949,2.5763720627,0.0341661199,0.2969881664,-1.3794872049,-0.0663892997,0.6323817532,-0.8951698832,0.5670245917,1.2362761295,-2.3490956477,0.1176720971,0.7348949376,-1.1774759268,-0.906372453,1.2124517925,-0.688737005,-0.1393327588,-0.6126742109,0.6069102387,0.0078451895,-0.6353376934,1.4808769842,0.107757658,0.4637262408,1.4293403414,1.0133063333,1.1580250653,1.1931048292,-0.6112001233,1.2569141856,2.4915948295,0.0523165027,0.3284940347,-1.397888328,-0.0680618909,0.5886820817,-0.8308261682,0.311665919,1.3458640971,-2.2728896558,0.4421698858,0.3580507609,-1.6839559476,-1.031296324,1.0729833643
17.0,-0.7137040914,-0.0557961027,-0.7622953962,0.6078735572,-0.1352996647,-0.5780176261,1.4570549905,0.1521323437,0.5072154237,1.35826802,1.1659402457,0.7889514119,1.2075381194,-0.5423967516,1.645039772,2.6230426812,0.0515421232,0.2470122648,-1.3774574953,-0.0641054909,0.6240863692,-0.9008255831,0.560937453,1.2733739712,-2.4235950741,0.0845684865,0.7372359946,-1.1667560691,-0.8922058863,1.1721808231,-0.7137040914,-0.0557961027,-0.7622953962,0.6078735572,-0.1352996647,-0.5780176261,1.4570549905,0.1521323437,0.5072154237,1.35826802,1.1659402457,0.7889514119,1.2075381194,-0.5423967516,1.645039772,2.6230426812,0.0515421232,0.2470122648,-1.3774574953,-0.0641054909,0.6240863692,-0.9008255831,0.560937453,1.2733739712,-2.4235950741,0.0845684865,0.7372359946,-1.1667560691,-0.8922058863,1.1721808231,-0.6884277286,-0.1367822945,-0.6107992061,0.6040136374,0.0109333243,-0.6301170661,1.4926100624,0.1089161826,0.4634092103,1.3812487054,0.9712928753,1.1001045587,1.2384983793,-0.6316609006,1.2348631248,2.5591690718,0.0472979592,0.3337653918,-1.4065335451,-0.0777609359,0.5857690053,-0.8387265113,0.3712953878,1.4034924625,-2.2993452106,0.4969544039,0.3293425215,-1.7152674892,-1.0548543888,1.0585449751
18.0,-0.7184826331,-0.0524535368,-0.7612400695,0.6060041026,-0.1403126005,-0.5676839726,1.4639579518,0.1453346146,0.507154601,1.354388828,1.1905551585,0.8003773253,1.2408918949,-0.477726474,1.6398897504,2.6381917833,0.065547686,0.2016106181,-1.3752088342,-0.0617225864,0.6141110308,-0.8958212896,0.5837184448,1.3199132481,-2.5051798978,0.0548840037,0.7265313382,-1.1515275615,-0.9128716332,1.136637855,-0.7184826331,-0.0524535368,-0.7612400695,0.6060041026,-0.1403126005,-0.5676839726,1.4639579518,0.1453346146,0.507154601,1.354388828,1.1905551585,0.8003773253,1.2408918949,-0.477726474,1.6398897504,2.6381917833,0.065547686,0.2016106181,-1.3752088342,-0.0617225864,0.6141110308,-0.8958212896,0.5837184448,1.3199132481,-2.5051798978,0.0548840037,0.7265313382,-1.1515275615,-0.9128716332,1.136637855,-0.6854806739,-0.1344648611,-0.6099202115,0.5997025032,0.0139639369,-0.625056451,1.504553556,0.1096132537,0.4654441132,1.3294366935,0.9413882733,1.036028441,1.2858350745,-0.6582163936,1.2060507847,2.6263083461,0.0392034353,0.3270090992,-1.4166892348,-0.0877033198,0.5846568124,-0.8490247013,0.4360419816,1.4569112315,-2.3252101385,0.5496617614,0.3086625284,-1.7440762532,-1.0719616848,1.0318477746
19.0,-0.7223634901,-0.0488303339,-0.7587624638,0.6022385361,-0.1460570052,-0.5572954363,1.4733433871,0.1385750249,0.5094260432,1.3510620644,1.214501238,0.8122727571,1.2821698524,-0.3999228022,1.595602844,2.6194908308,0.0759115744,0.163827191,-1.3739685918,-0.0584731494,0.6038587359,-0.890972237,0.6217468952,1.3624597167,-2.5683727349,0.0267167564,0.7024433986,-1.1328411828,-0.9636327168,1.1045237134,-0.7223634901,-0.0488303339,-0.7587624638,0.6022385361,-0.1460570052,-0.5572954363,1.4733433871,0.1385750249,0.5094260432,1.3510620644,1.214501238,0.8122727571,1.2821698524,-0.3999228022,1.595602844,2.6194908308,0.0759115744,0.163827191,-1.3739685918,-0.0584731494,0.6038587359,-0.890972237,0.6217468952,1.3624597167,-2.5683727349,0.0267167564,0.7024433986,-1.1328411828,-0.9636327168,1.1045237134,-0.6802210001,-0.1324171585,-0.6097625599,0.5943699316,0.0168049072,-0.6202896108,1.5180633947,0.1084485761,0.4682306237,1.274860443,0.9388291566,0.9803840961,1.3333027448,-0.6911727061,1.1736490225,2.6756652844,0.0322149896,0.3108424446,-1.428535495,-0.0962342795,0.5858431177,-0.8698686655,0.4933248721,1.4924752918,-2.3403105926,0.5902069656,0.2988418618,-1.7691491177,-1.079749245,0.9945012839
20.0,-0.7252495696,-0.0448217927,-0.7549619437,0.5965186365,-0.1525620639,-0.5468990497,1.4849904633,0.1332872393,0.5137716089,1.3504057575,1.2301268377,0.8201809768,1.3291825341,-0.3173789177,1.5179715758,2.5703737444,0.08233416,0.1352277507,-1.3739269204,-0.054828824,0.5948477679,-0.8946280424,0.6618577199,1.3895915923,-2.5998758346,0.0001901922,0.6662566515,-1.1146541192,-1.0276069067,1.0701039509,-0.7252495696,-0.0448217927,-0.7549619437,0.5965186365,-0.1525620639,-0.5468990497,1.4849904633,0.1332872393,0.5137716089,1.3504057575,1.2301268377,0.8201809768,1.3291825341,-0.3173789177,1.5179715758,2.5703737444,0.08233416,0.1352277507,-1.3739269204,-0.054828824,0.5948477679,-0.8946280424,0.6618577199,1.3895915923,-2.5998758346,0.0001901922,0.6662566515,-1.1146541192,-1.0276069067,1.0701039509,-0.6731643092,-0.1306825923,-0.6099863536,0.5885512922,0.0193333811,-0.6159694262,1.5336906486,0.1048091977,0.4707496273,1.2192134216,0.9685513185,0.9415053862,1.3793549413,-0.7292005525,1.1407121327,2.6982310265,0.0299521964,0.2874206034,-1.4420461787,-0.1021189001,0.5891384729,-0.9039174731,0.5347496836,1.5042758062,-2.3403732701,0.6125356973,0.3007155832,-1.79038596,-1.0787485554,0.9498276172
21.0,-0.7270670069,-0.0403285279,-0.749955387,0.5888584654,-0.159832307,-0.5364993107,1.4983169487,0.1309989846,0.5187562547,1.3539129289,1.2343791922,0.8210244705,1.3773891002,-0.2446012177,1.4270709777,2.5011844729,0.0845655231,0.1150185519,-1.3749562051,-0.0517284766,0.5879682045,-0.9109252983,0.6947392966,1.3950302244,-2.5946359655,-0.0237578932,0.620170917,-1.1009877772,-1.0869407044,1.0294288691,-0.7270670069,-0.0403285279,-0.749955387,0.5888584654,-0.159832307,-0.5364993107,1.4983169487,0.1309989846,0.5187562547,1.3539129289,1.2343791922,0.8210244705,1.3773891002,-0.2446012177,1.4270709777,2.5011844729,0.0845655231,0.1150185519,-1.3749562051,-0.0517284766,0.5879682045,-0.9109252983,0.6947392966,1.3950302244,-2.5946359655,-0.0237578932,0.620170917,-1.1009877772,-1.0869407044,1.0294288691,-0.6649727259,-0.1293113985,-0.6102442494,0.5829084584,0.0214638012,-0.6122353201,1.5509751704,0.0995630433,0.4729454048,1.1690813232,1.017088164,0.9173182826,1.4226625924,-0.7694248254,1.1096642204,2.6917536645,0.03500288,0.2582116828,-1.4569419304,-0.1044467253,0.5939871229,-0.9505663545,0.5552249983,1.4913910446,-2.3257106638,0.6143042313,0.3133069137,-1.808927618,-1.0728089285,0.9022989055
22.0,-0.7277686985,-0.0352624531,-0.7438797358,0.5793674325,-0.1678585871,-0.5260450699,1.5122227477,0.133688616,0.5209055886,1.3623562327,1.2278483544,0.813356779,1.4192504772,-0.2052733021,1.3691323151,2.4316971816,0.0822523421,0.0981012374,-1.37686887,-0.049985731,0.5833908151,-0.9406912791,0.714907766,1.3770906631,-2.5536236434,-0.0439543454,0.5668933934,-1.0943615413,-1.1290957927,0.982317478,-0.7277686985,-0.0352624531,-0.7438797358,0.5793674325,-0.1678585871,-0.5260450699,1.5122227477,0.133688616,0.5209055886,1.3623562327,1.2278483544,0.813356779,1.4192504772,-0.2052733021,1.3691323151,2.4316971816,0.0822523421,0.0981012374,-1.37686887,-0.049985731,0.5833908151,-0.9406912791,0.714907766,1.3770906631,-2.5536236434,-0.0439543454,0.5668933934,-1.0943615413,-1.1290957927,0.982317478,-0.6564013879,-0.1283523345,-0.6102292392,0.578190062,0.0231783378,-0.6091621149,1.5687092654,0.0940800843,0.4750692028,1.1337495421,1.0644301465,0.9028949956,1.4621849716,-0.808025775,1.0821142638,2.6598510565,0.0488498349,0.2238730353,-1.4727147392,-0.102716427,0.5996952305,-1.0068295632,0.552549283,1.4566993191,-2.3007998374,0.596948287,0.3337755269,-1.8267238948,-1.0678136097,0.8565823977
23.0,-0.7273318388,-0.0295431875,-0.7369029004,0.5682625148,-0.1766224241,-0.5154660242,1.5247576013,0.1429330207,0.5169069553,1.3757964495,1.2135387241,0.797297214,1.4494005283,-0.22053837,1.3922109456,2.389967143,0.0745586512,0.0738268019,-1.379306646,-0.0501801493,0.5807397522,-0.9823065442,0.7204200354,1.3379887023,-2.4846284176,-0.0592991835,0.5093108733,-1.0957312953,-1.1475028819,0.9314160851,-0.7273318388,-0.0295431875,-0.7369029004,0.5682625148,-0.1766224241,-0.5154660242,1.5247576013,0.1429330207,0.5169069553,1.3757964495,1.2135387241,0.797297214,1.4494005283,-0.22053837,1.3922109456,2.389967143,0.0745586512,0.0738268019,-1.379306646,-0.0501801493,0.5807397522,-0.9823065442,0.7204200354,1.3379887023,-2.4846284176,-0.0592991835,0.5093108733,-1.0957312953,-1.1475028819,0.9314160851,-0.6482307498,-0.1278403795,-0.6096993688,0.5751447499,0.0245303591,-0.6067423429,1.5853198736,0.0892766298,0.4772669738,1.120239009,1.0959039379,0.8955564876,1.4973834306,-0.8410103735,1.0589515837,2.6125807861,0.0719880695,0.1838513009,-1.4886934472,-0.097243549,0.6055053965,-1.0669478637,0.5283478997,1.407757993,-2.275102519,0.5666522468,0.3570307476,-1.8454314186,-1.0687957615,0.81636932
24.0,-0.7257529409,-0.0230890109,-0.7292377843,0.5558770759,-0.1860874596,-0.5047271766,1.5338170284,0.1574337882,0.5093506472,1.3935288186,1.1968630562,0.7745184594,1.4720511955,-0.27980261,1.4723490995,2.3967456155,0.0602303481,0.0323044656,-1.3814363258,-0.0527526579,0.5792505523,-1.0319374937,0.7134680989,1.2840739039,-2.4055904933,-0.0690958185,0.4496391997,-1.1047923527,-1.1407336575,0.8810672167,-0.7257529409,-0.0230890109,-0.7292377843,0.5558770759,-0.1860874596,-0.5047271766,1.5338170284,0.1574337882,0.5093506472,1.3935288186,1.1968630562,0.7745184594,1.4720511955,-0.27980261,1.4723490995,2.3967456155,0.0602303481,0.0323044656,-1.3814363258,-0.0527526579,0.5792505523,-1.0319374937,0.7134680989,1.2840739039,-2.4055904933,-0.0690958185,0.4496391997,-1.1047923527,-1.1407336575,0.8810672167,-0.6411834686,-0.1277863511,-0.6084748918,0.5743937281,0.0256211111,-0.6049037217,1.5990255521,0.0855273093,0.4796648811,1.1317997641,1.1038979939,0.8946376746,1.5284338599,-0.8649830188,1.0405783611,2.5664447603,0.1041806091,0.1356982597,-1.5041901996,-0.0896887201,0.6104173764,-1.1212021289,0.4905664753,1.3595183974,-2.2636688931,0.5350524056,0.3756812073,-1.8652162098,-1.0768286614,0.7837165923
25.0,-0.7230498004,-0.01581182,-0.7211542414,0.5427110161,-0.1961894018,-0.4937786517,1.539651814,0.1740708581,0.5019752028,1.4140688058,1.1860291083,0.7485362899,1.4928439712,-0.3559717158,1.5558951704,2.443207069,0.0397252929,-0.0221751557,-1.3818254451,-0.0581080404,0.5779197754,-1.0835416791,0.7017770952,1.22653655,-2.3461003533,-0.0733886624,0.3875793127,-1.1200687988,-1.1123764887,0.8367149691,-0.7230498004,-0.01581182,-0.7211542414,0.5427110161,-0.1961894018,-0.4937786517,1.539651814,0.1740708581,0.5019752028,1.4140688058,1.1860291083,0.7485362899,1.4928439712,-0.3559717158,1.5558951704,2.443207069,0.0397252929,-0.0221751557,-1.3818254451,-0.0581080404,0.5779197754,-1.0835416791,0.7017770952,1.22653655,-2.3461003533,-0.0733886624,0.3875793127,-1.1200687988,-1.1123764887,0.8367149691,-0.6358335257,-0.1281752625,-0.6064204296,0.5762985778,0.0265684747,-0.6035307788,1.6083412577,0.0828493374,0.4823995665,1.1683073143,1.0861676402,0.9004832087,1.5562582806,-0.8777993471,1.0271158776,2.5384952508,0.1448631142,0.075846233,-1.5188911787,-0.0829035952,0.6128371077,-1.1558250913,0.4550739727,1.3358224735,-2.2827029169,0.5155670397,0.382113651,-1.8845946331,-1.0886318112,0.7593651213
26.0,-0.7192592423,-0.0076188496,-0.7129666589,0.5294462367,-0.2068380592,-0.4825104102,1.544280904,0.189902638,0.495451184,1.4356548906,1.1906036186,0.7239664199,1.5139542331,-0.4291303078,1.613406856,2.5020504077,0.0165384561,-0.0746867174,-1.3795311618,-0.0665343753,0.5756000501,-1.1299252628,0.6986454371,1.1803352469,-2.3335583245,-0.0727635072,0.3202503451,-1.1386953272,-1.0722080077,0.8046994222,-0.7192592423,-0.0076188496,-0.7129666589,0.5294462367,-0.2068380592,-0.4825104102,1.544280904,0.189902638,0.495451184,1.4356548906,1.1906036186,0.7239664199,1.5139542331,-0.4291303078,1.613406856,2.5020504077,0.0165384561,-0.0746867174,-1.3795311618,-0.0665343753,0.5756000501,-1.1299252628,0.6986454371,1.1803352469,-2.3335583245,-0.0727635072,0.3202503451,-1.1386953272,-1.0722080077,0.8046994222,-0.6325211497,-0.1289756268,-0.6034363827,0.5808726959,0.0274817508,-0.6024753081,1.6131638185,0.0810509088,0.4852183882,1.2264713439,1.0452490846,0.9143139568,1.5822733493,-0.8791171205,1.0185864137,2.5336297556,0.1926943339,0.0044280074,-1.5332916421,-0.0790914052,0.6110533961,-1.1597213937,0.4369534007,1.3580517173,-2.3367615779,0.5132910842,0.3734758265,-1.9014623873,-1.0993592202,0.7433496873
27.0,-0.7144412674,0.001577593,-0.7049880945,0.5168709062,-0.2179361376,-0.470784076,1.5493479489,0.2029385369,0.4891753368,1.4572169674,1.2159189825,0.7041898679,1.5356724281,-0.4876360095,1.634338679,2.5510907342,-0.0050469222,-0.11297123,-1.3760296006,-0.0775531146,0.5709508897,-1.1662456651,0.7162508607,1.157590762,-2.3663574876,-0.0678437145,0.2490365861,-1.1562689944,-1.037607238,0.7919918628,-0.7144412674,0.001577593,-0.7049880945,0.5168709062,-0.2179361376,-0.470784076,1.5493479489,0.2029385369,0.4891753368,1.4572169674,1.2159189825,0.7041898679,1.5356724281,-0.4876360095,1.634338679,2.5510907342,-0.0050469222,-0.11297123,-1.3760296006,-0.0775531146,0.5709508897,-1.1662456651,0.7162508607,1.157590762,-2.3663574876,-0.0678437145,0.2490365861,-1.1562689944,-1.037607238,0.7919918628,-0.631302882,-0.1301466815,-0.5994629208,0.5877773582,0.0284519966,-0.6015524875,1.6150543543,0.0797763622,0.4870606854,1.2996397902,0.9897907708,0.9389912981,1.6080222715,-0.8707493549,1.0150343084,2.5413159562,0.2440632275,-0.0707927814,-1.5481025701,-0.0777575557,0.60509925,-1.1369718234,0.433104843,1.4206589146,-2.4123292385,0.5210797328,0.3539418637,-1.9142436515,-1.105476356,0.7352108192
28.0,-0.7087075536,0.0118403042,-0.6974592009,0.5057638852,-0.2294029334,-0.4584802507,1.5556270683,0.2125035708,0.4826748214,1.4787525929,1.2574028114,0.6896342701,1.5576551442,-0.5246452754,1.6162532564,2.5784297514,-0.0217342898,-0.1310025646,-1.3742811312,-0.0891606218,0.5629696322,-1.1932762421,0.7534047908,1.1584989377,-2.4193244413,-0.059977446,0.182750692,-1.1681844617,-1.0294190275,0.8048207085,-0.7087075536,0.0118403042,-0.6974592009,0.5057638852,-0.2294029334,-0.4584802507,1.5556270683,0.2125035708,0.4826748214,1.4787525929,1.2574028114,0.6896342701,1.5576551442,-0.5246452754,1.6162532564,2.5784297514,-0.0217342898,-0.1310025646,-1.3742811312,-0.0891606218,0.5629696322,-1.1932762421,0.7534047908,1.1584989377,-2.4193244413,-0.059977446,0.182750692,-1.1681844617,-1.0294190275,0.8048207085,-0.6319655411,-0.1316301178,-0.5944726182,0.5963964937,0.0295585938,-0.600528329,1.6161289401,0.0783520329,0.4863032171,1.3784501459,0.9357453649,0.9800294495,1.6349407722,-0.8565545461,1.0164131635,2.5475234259,0.2935222517,-0.1385380176,-1.5635433281,-0.0769213736,0.5966662791,-1.1034996346,0.4285271622,1.4962886669,-2.4891007351,0.5283807121,0.3305356527,-1.9223490359,-1.105551878,0.7340878586
