time,N_1_x,N_1_y,N_1_z,N_2_x,N_2_y,N_2_z,C_3_x,C_3_y,C_3_z,H_4_x,H_4_y,H_4_z,H_5_x,H_5_y,H_5_z,H_6_x,H_6_y,H_6_z,C_7_x,C_7_y,C_7_z,H_8_x,H_8_y,H_8_z,H_9_x,H_9_y,H_9_z,H_10_x,H_10_y,H_10_z
172.0,-0.455401543,0.3886055427,0.1729790271,0.4789525321,-0.4073232689,0.3878659554,1.5976012411,0.2015737246,-0.3669740613,1.6056954775,0.3860764845,-1.4259815916,1.5438586693,1.2212960079,0.2372260671,2.6136798572,-0.3580193701,0.034852273,-1.5939612112,-0.2620260495,-0.0821762571,-2.5072315511,0.2355368142,0.4015778254,-1.8465199815,-0.2581254568,-1.165321427,-1.6193438622,-1.4064236251,0.1671646052
173.0,-0.4912264137,0.4017397402,0.1686996689,0.4923894306,-0.4044630504,0.3613758724,1.6245007404,0.190074953,-0.3500953762,1.6799598572,0.433951957,-1.401915307,1.5512803366,1.1669617625,0.1496633,2.5611034375,-0.3331229897,0.0873955544,-1.5975227835,-0.2794212409,-0.0640977332,-2.5020286237,0.3292479551,0.428877557,-1.8678213473,-0.2648665369,-1.1507033055,-1.5990844548,-1.389101182,0.147291715
174.0,-0.5233306153,0.4153654059,0.1641449851,0.5051286785,-0.4016010908,0.3326698024,1.6537847598,0.1796026108,-0.3289347544,1.7454166829,0.4700429353,-1.3794451342,1.5708350753,1.1145583724,0.0557720011,2.4943356035,-0.2984242442,0.1246899407,-1.6080749617,-0.2984015986,-0.0457669765,-2.4801908838,0.403871453,0.4467177029,-1.882718721,-0.2672219819,-1.1276936538,-1.5781569589,-1.3572254951,0.1322880069
175.0,-0.5500380154,0.4289205843,0.1593859414,0.5158987735,-0.3982693054,0.301944522,1.6836674929,0.1692756201,-0.3061551529,1.8026277629,0.4886707538,-1.3581163229,1.5994299699,1.0945373278,-0.0248689892,2.4362141465,-0.2656540418,0.1553520404,-1.6255034915,-0.3169576066,-0.0276054592,-2.4441574293,0.4510875219,0.4548722513,-1.892907798,-0.2656108463,-1.0976515712,-1.5584524497,-1.3272314857,0.1280940624
176.0,-0.5703865836,0.441852739,0.1543795506,0.5237851919,-0.3941286907,0.2694682215,1.7115463264,0.1591188649,-0.2845402712,1.8527917196,0.4846624597,-1.3377726712,1.6332758965,1.1305510962,-0.0803004277,2.4193680436,-0.2522884919,0.1972307422,-1.6490125645,-0.3327164128,-0.0098946364,-2.3997816156,0.4659861782,0.4552949944,-1.9009654179,-0.2610815852,-1.0643950669,-1.5407259712,-1.3197466531,0.1399769832
177.0,-0.5839812324,0.4535846135,0.1490316836,0.5282051305,-0.3889161439,0.2355272558,1.7358040806,0.1513452447,-0.2652428035,1.8973740221,0.4546805496,-1.3187878139,1.6715312419,1.2090217575,-0.112481243,2.4609136008,-0.2674862392,0.2633422313,-1.6772860495,-0.3442687296,0.0073364666,-2.3555377368,0.4477554894,0.4519488651,-1.9098265814,-0.2553317187,-1.0334080983,-1.5251156675,-1.3449512747,0.1701738501
178.0,-0.5908271435,0.4635468689,0.143248632,0.5288600863,-0.3824337102,0.2004066519,1.7578778504,0.1476983807,-0.2470817204,1.9376558861,0.3980967777,-1.3016545187,1.714545458,1.2974938913,-0.126763638,2.5395131567,-0.2991974536,0.3425340027,-1.7083986785,-0.3523361087,0.0242194407,-2.3229229217,0.4016788728,0.4514308249,-1.9221583775,-0.2505553531,-1.0102353222,-1.5135659047,-1.391910295,0.2163424413
179.0,-0.5912374333,0.471229621,0.1369730616,0.5256999877,-0.3745455769,0.1643907226,1.7800574348,0.1485838283,-0.2283221801,1.9747841965,0.3168833754,-1.2866779618,1.7617431461,1.3716432297,-0.1270237641,2.6231401631,-0.3304710933,0.4153739343,-1.7398295531,-0.359156311,0.0405980981,-2.3169635442,0.3415701913,0.4639525016,-1.9398378814,-0.2491566295,-0.9979514685,-1.5099520613,-1.4396192026,0.27300883
180.0,-0.585809735,0.4762363323,0.1302087199,0.5188821215,-0.3651742238,0.1277705189,1.8036198509,0.1538992971,-0.2080012691,2.0099233973,0.2148775939,-1.2734523919,1.8119692832,1.4180107672,-0.1165499325,2.6909103989,-0.3513672703,0.4702068842,-1.7689646058,-0.367104411,0.0557799956,-2.352645889,0.286507674,0.5015211424,-1.9638365938,-0.2533507398,-0.9952125474,-1.5176537037,-1.4713290688,0.3340429958
181.0,-0.5753907325,0.4783317569,0.1230278453,0.5087456782,-0.3543008652,0.0908515869,1.8289153198,0.1633214227,-0.1859770652,2.0440223542,0.097215361,-1.2596266453,1.863963913,1.4298029247,-0.0986164476,2.732355578,-0.357812954,0.502998337,-1.7943393814,-0.3770745236,0.069300235,-2.432093671,0.2446285751,0.5680424199,-1.9944308809,-0.2647829636,-0.9968626031,-1.5380471205,-1.4784433577,0.3939375217
182.0,-0.5609886508,0.4774868556,0.1155540958,0.4958149401,-0.3419886092,0.0539573246,1.8557975541,0.1762382049,-0.1627458091,2.0774576443,-0.0294663999,-1.2401370705,1.9164778815,1.4046773672,-0.0764846933,2.7431537635,-0.3489185658,0.5142995352,-1.8164416954,-0.3879724152,0.0817652145,-2.5369373442,0.2056279118,0.6515804958,-2.031345752,-0.2843568065,-0.996446421,-1.5703081119,-1.459399291,0.4482963415
183.0,-0.5437125605,0.4739230292,0.1079403179,0.4808179627,-0.3284343816,0.0174162365,1.8838233432,0.1915819813,-0.1392218434,2.1100845911,-0.1566078467,-1.2087138003,1.9683381416,1.3454564366,-0.0532964429,2.7232571079,-0.3260228046,0.5080247318,-1.8366363091,-0.3982267798,0.0941965775,-2.6425406033,0.1576654584,0.7342678246,-2.0738149857,-0.3122280885,-0.9884430054,-1.6116524643,-1.41858117,0.4944579846
184.0,-0.5247913929,0.4681509832,0.1003680781,0.4647113717,-0.3140334877,-0.0184744928,1.9121709346,0.2076390945,-0.1165566899,2.1416983004,-0.2743875099,-1.1608725034,2.0188205216,1.2641369855,-0.0318532392,2.6776321137,-0.2935208114,0.4922331017,-1.8560971656,-0.4065950633,0.1072003584,-2.7311227241,0.0972713467,0.8028319432,-2.1207158696,-0.347868988,-0.9695589289,-1.6574751367,-1.3664641933,0.5325026152
185.0,-0.5056288775,0.4609938006,0.0930711302,0.4486972039,-0.2994274711,-0.0535065591,1.939310869,0.221827245,-0.0962153831,2.1724792611,-0.3734738423,-1.0958226326,2.0688588534,1.1889525572,-0.0140249361,2.6190255965,-0.261305271,0.4816637736,-1.8756438667,-0.4119833423,0.120828362,-2.7931932937,0.0273161852,0.8501135357,-2.1707902888,-0.390188389,-0.9393329098,-1.7016135331,-1.3194830258,0.5661534186
186.0,-0.4878198595,0.4535677594,0.0863652375,0.434194712,-0.2855040014,-0.0876267599,1.9628210858,0.2310867959,-0.0801305061,2.2032013744,-0.4468064199,-1.0163751868,2.1227223756,1.1631898654,-0.0002460434,2.5685904264,-0.2462995574,0.4993808412,-1.8957903511,-0.4135351194,0.1348487626,-2.8251423791,-0.0462820256,0.8733980468,-2.2229031412,-0.4377216272,-0.9002632401,-1.737610514,-1.2953880528,0.6014493627
187.0,-0.4730530966,0.4471731334,0.0806572643,0.4227086744,-0.2733156235,-0.1209866955,1.9808496758,0.2343824035,-0.0697017183,2.2352315667,-0.4909052208,-0.9280321105,2.1845539647,1.2073622475,0.0084757274,2.541988949,-0.2628355137,0.5664219634,-1.9166454194,-0.4113815526,0.1492806482,-2.8275116519,-0.116229636,0.8732664899,-2.2762062627,-0.4889111532,-0.857316599,-1.7610426135,-1.3022446884,0.6411396085
188.0,-0.4628524406,0.4430457103,0.0764053801,0.4155703102,-0.2638654585,-0.1539249241,1.9944348507,0.2336293763,-0.0636997969,2.2705649563,-0.5068631898,-0.8386164479,2.2505187382,1.2897641072,0.0091150882,2.5290762016,-0.3030165027,0.6781960588,-1.9377921146,-0.4070338502,0.1645828905,-2.8049312192,-0.174490919,0.8538760007,-2.3299168126,-0.5424006014,-0.8162896138,-1.7707277751,-1.3325874216,0.6805412927
189.0,-0.4581996511,0.4419990778,0.0740144331,0.4136019328,-0.2577784231,-0.1868367745,2.0057698131,0.2308603436,-0.058974908,2.3122696575,-0.5012051587,-0.7582083469,2.3127982389,1.3689614115,0.0002000208,2.5089529622,-0.3446124759,0.809073042,-1.958214192,-0.4026550976,0.1809141252,-2.7680324919,-0.2125702228,0.8249042132,-2.3825865018,-0.5969679584,-0.7811745939,-1.7678322486,-1.3714732467,0.7116256871
190.0,-0.4592335461,0.4441365089,0.0736896955,0.4168472192,-0.2550386963,-0.2199856953,2.0158941794,0.227644689,-0.0526063101,2.3648960213,-0.4856818321,-0.6979614202,2.3654523624,1.4205195929,-0.017182631,2.4702534682,-0.3710987094,0.935363684,-1.9761622294,-0.4002727754,0.19730754,-2.7361425608,-0.2219351532,0.8038390253,-2.4315814718,-0.6509113694,-0.7524195069,-1.7547939734,-1.405676113,0.7286520896
191.0,-0.4652456504,0.4488300934,0.0753335117,0.4245703699,-0.2549788783,-0.2533729791,2.0247995009,0.2251878944,-0.0427676549,2.4329056671,-0.4723096307,-0.6654520274,2.4048281951,1.4339949272,-0.0405837496,2.4108465339,-0.3748559707,1.0418020661,-1.9895717526,-0.4014488938,0.2119889834,-2.7321176846,-0.1956799878,0.8113516165,-2.4736597651,-0.7016004454,-0.7276302276,-1.7347772558,-1.4261947831,0.7297016768
192.0,-0.4749820426,0.4549723116,0.0785585058,0.4355457612,-0.2565243077,-0.2867372457,2.0323460336,0.2237765519,-0.0290327965,2.5158993471,-0.464484612,-0.6581372442,2.4285991842,1.4069437266,-0.0669773256,2.3331061732,-0.3536063588,1.1191226535,-1.9979097163,-0.4068688521,0.2242037841,-2.7599802047,-0.1334000351,0.8524400709,-2.5061792641,-0.7458105401,-0.7037132311,-1.7111262323,-1.4278916768,0.7160417647
193.0,-0.4870372576,0.4613265764,0.0828023142,0.4484305752,-0.2585183062,-0.3196592153,2.0387771473,0.2226700926,-0.0121171874,2.6059573589,-0.4561623999,-0.66383536,2.4354595916,1.3426341607,-0.093155436,2.2414423809,-0.3078147385,1.1616865634,-2.0027978267,-0.4159372543,0.2349842119,-2.7978117927,-0.0453511452,0.9095993698,-2.5279090556,-0.7804405799,-0.6785887785,-1.6866335302,-1.4096208677,0.691562646
194.0,-0.5001390049,0.4668007489,0.0874676937,0.4620264707,-0.2599643923,-0.3516916214,2.0444107054,0.2206361419,0.0068823437,2.691730081,-0.4404681541,-0.6685563409,2.4259286816,1.2513611795,-0.1163140095,2.1415233125,-0.2398144734,1.1668741609,-2.0060343252,-0.4270893096,0.245567593,-2.8220656317,0.0526190771,0.9622690006,-2.5392692467,-0.8031385242,-0.6519167506,-1.6626645254,-1.375352143,0.6627211983
195.0,-0.5132687019,0.4705719855,0.0920208749,0.4753861141,-0.2601369796,-0.3824535338,2.0490587172,0.2160761796,0.0269529494,2.7636089464,-0.4152374411,-0.6619055854,2.4044523431,1.1549185674,-0.1355084771,2.0400379383,-0.1541106108,1.1365426919,-2.0086331843,-0.4382529862,0.2564577856,-2.8200863563,0.1460509289,0.9980347339,-2.5422245325,-0.8128102007,-0.6252280052,-1.638114568,-1.3354598394,0.6384501345
196.0,-0.5256579357,0.472096185,0.0960336629,0.4878080419,-0.2585992809,-0.4116721807,2.0517836743,0.2069049786,0.0470845728,2.8157209746,-0.3829546907,-0.6377800354,2.3810495936,1.0892121666,-0.1541609178,1.94390543,-0.0583341391,1.0813022241,-2.0110575422,-0.4471566393,0.2675906661,-2.7878797036,0.2241558867,1.0116132405,-2.5398948013,-0.8099182295,-0.6015720371,-1.6091762008,-1.3052118222,0.6287408235
197.0,-0.5367269185,0.4710640547,0.0991895298,0.4987854756,-0.2551822578,-0.4391835458,2.0516814568,0.1919990192,0.0655293582,2.8458753904,-0.3489748802,-0.5933485991,2.364744802,1.0856888101,-0.1788634425,1.8574119267,0.0366683095,1.0270974851,-2.0133299304,-0.4520349956,0.2788395014,-2.7264011007,0.2796656504,1.0020084455,-2.5358228597,-0.796385102,-0.584620912,-1.5724518598,-1.2963550312,0.6405171559
198.0,-0.5460190348,0.4673401922,0.1012724147,0.5079651753,-0.2499381407,-0.4649089478,2.0492535053,0.1736401841,0.079178786,2.8553695159,-0.3200534326,-0.5285412291,2.3511946895,1.1358504963,-0.209317616,1.778115898,0.1218603126,1.0119208085,-2.0147804231,-0.4525093123,0.2903642763,-2.6399728618,0.3087573343,0.9712361493,-2.5328895348,-0.7749902197,-0.577189436,-1.5306345149,-1.307069909,0.6732338149
199.0,-0.5531560846,0.4609000571,0.102146131,0.5151409148,-0.2430626443,-0.4888175264,2.045128384,0.1555822053,0.0865945553,2.849955421,-0.3035041785,-0.4470583584,2.3303371607,1.2055869162,-0.2380733949,1.7029407771,0.1974259904,1.0502579465,-2.0140953625,-0.4495284666,0.3023084282,-2.5366699874,0.3123993989,0.9250364613,-2.5322088174,-0.7484445207,-0.5794743265,-1.4926637517,-1.3247105825,0.7199932078
200.0,-0.5578069309,0.4517792684,0.1017366007,0.5202511829,-0.2348228705,-0.5108816741,2.0379712876,0.1409001176,0.0902609408,2.8415601183,-0.3072020173,-0.3574021941,2.297776626,1.2674645514,-0.2594300016,1.6395988352,0.2655577897,1.1158299969,-2.0096910988,-0.4448471487,0.3140867673,-2.4299880685,0.3003279842,0.8755675975,-2.5328152768,-0.7187320291,-0.5881689541,-1.4679623271,-1.336418011,0.7724444221
201.0,-0.5596663827,0.4400428215,0.1000177224,0.5233420936,-0.2255103027,-0.5310450051,2.0255238172,0.1319503602,0.0933076577,2.8450952535,-0.338190069,-0.2691540524,2.2543768179,1.3058143666,-0.2711680517,1.5980362697,0.3241144442,1.178310057,-1.9999565148,-0.4409743406,0.3240429626,-2.3389572336,0.2958281617,0.8435802001,-2.5325666226,-0.6871501843,-0.597537139,-1.4625380605,-1.3343631967,0.823825353
202.0,-0.558463217,0.4257723288,0.0969971145,0.5245017384,-0.2154172789,-0.5492166824,2.006718513,0.1298959957,0.0972650214,2.8649523589,-0.3965258849,-0.1850890852,2.2033983533,1.3126742896,-0.2730732973,1.5824619478,0.3699856776,1.2207262658,-1.9839270904,-0.4402350812,0.3303933919,-2.2792885611,0.325506179,0.8490547942,-2.5294910406,-0.6548379857,-0.6018813113,-1.4782794597,-1.3161201438,0.8696387755
203.0,-0.5540043802,0.409067862,0.0927229715,0.5238115813,-0.2048377183,-0.5652833227,1.9824368202,0.1343974022,0.1023263121,2.8875755135,-0.4711948693,-0.1015598019,2.1490638233,1.2853408035,-0.2661055228,1.5919513532,0.4010896884,1.2360822633,-1.9622521457,-0.4419803291,0.3332599551,-2.2502561767,0.3862888644,0.8889265084,-2.5226073237,-0.6233026522,-0.5977320294,-1.5132138782,-1.2843285593,0.9077909617
204.0,-0.5462350567,0.3900581525,0.087327069,0.5213331382,-0.1940837835,-0.5791337366,1.9543264892,0.1441245582,0.108404909,2.8941932493,-0.546530426,-0.0166436313,2.0962834348,1.2266044063,-0.252615272,1.6222923411,0.4165814605,1.2233325566,-1.9364980552,-0.4429861172,0.3341843263,-2.2415159018,0.4499139093,0.9423213925,-2.5120989999,-0.5944150835,-0.5844423349,-1.5620138404,-1.2464695372,0.9392814563
205.0,-0.5352638186,0.3689099612,0.0810656819,0.5171254176,-0.1834929919,-0.590686157,1.923722852,0.1571016149,0.1155202515,2.8725172145,-0.6096632245,0.0672961866,2.0509862621,1.1479359401,-0.2376901157,1.6666691774,0.4171358307,1.1868293858,-1.9080829259,-0.4402215833,0.3342630625,-2.2442988923,0.4940395448,0.9914796747,-2.4992289222,-0.5699849493,-0.5637166767,-1.6173360836,-1.2135959667,0.9686881982
206.0,-0.5213545642,0.3458356582,0.0743313071,0.5112918747,-0.1734147678,-0.5999117038,1.891468469,0.1703447366,0.1236524461,2.8180867582,-0.6526119649,0.1454355288,2.0206680444,1.0748404786,-0.2315936918,1.7156726828,0.4059210649,1.1387000996,-1.8779966122,-0.4318354896,0.3339322354,-2.2527276947,0.50897801,1.0262768205,-2.4860937397,-0.5513734693,-0.5390035292,-1.6726042654,-1.195923575,1.0017344878
207.0,-0.5049341446,0.3211115021,0.0676537322,0.5040534084,-0.1641896147,-0.6068607294,1.8580242351,0.1800219991,0.1323432383,2.7321166448,-0.6720217898,0.2121675771,2.0140348272,1.0432254714,-0.2495762235,1.7581812898,0.3898107779,1.1017215582,-1.8468222722,-0.4174009709,0.3336467718,-2.2625006784,0.4932800591,1.0416643734,-2.4750009331,-0.5392929753,-0.514597427,-1.7242944372,-1.1959906094,1.0392216756
208.0,-0.4866316966,0.2951098388,0.0617069029,0.4958276539,-0.1561414623,-0.6117085571,1.82369887,0.1843712469,0.1400119864,2.6199820052,-0.6692296979,0.2620524165,2.0361085864,1.0655352712,-0.2984161346,1.7848702718,0.3783647821,1.1032346816,-1.8150538929,-0.3978031202,0.3341574769,-2.2701569577,0.4505213704,1.0358927738,-2.4673134274,-0.5338133152,-0.494142431,-1.7704323174,-1.2071224481,1.0743734929
209.0,-0.4673320465,0.2683259497,0.0573186535,0.4872843243,-0.1495757467,-0.6148230472,1.7889302261,0.1857378867,0.1449254502,2.4911821457,-0.6511713644,0.2907199063,2.0816416226,1.1125931616,-0.3642660926,1.7916196853,0.3784977136,1.1510591089,-1.7834089021,-0.3746891531,0.3359877147,-2.2733393244,0.3887194907,1.0106203624,-2.4622248498,-0.5344667039,-0.4791804161,-1.8079954362,-1.2195576823,1.0977913852
210.0,-0.4481976998,0.2413801025,0.0554646516,0.4793464909,-0.144755308,-0.616816997,1.7540149238,0.1877794593,0.1472351836,2.3603278382,-0.6319565938,0.2965004904,2.1395858501,1.1514065032,-0.4280351443,1.777570638,0.3913202086,1.2235581479,-1.7527083407,-0.3501067012,0.3388556698,-2.2724102843,0.3214905608,0.9726033454,-2.4565672785,-0.54032578,-0.4690759373,-1.8329220333,-1.2259831463,1.1028081564
211.0,-0.430594946,0.214980862,0.0572131285,0.4730898363,-0.1418565248,-0.6185350799,1.7188187714,0.1936412993,0.1479053085,2.2459963974,-0.6328060565,0.2821549071,2.1998466704,1.1641591028,-0.4773258676,1.7433814673,0.4147556462,1.2929421937,-1.7234502841,-0.326431965,0.3415557178,-2.2730600376,0.2685194359,0.9352817224,-2.4460431057,-0.5500964061,-0.462394646,-1.8413944812,-1.2228166781,1.0869502391
212.0,-0.4158521667,0.1898347762,0.0635687083,0.4694999088,-0.1409040721,-0.6209391292,1.6834779699,0.2051628966,0.147595336,2.1611183224,-0.6704973578,0.2531337556,2.2548030083,1.14429206,-0.506049502,1.6914119047,0.4456273813,1.3401283376,-1.6957224299,-0.3059097965,0.3425163431,-2.2851543776,0.249607594,0.9145275082,-2.4269174047,-0.5622673331,-0.4583592745,-1.8307651483,-1.2095054581,1.0513764263
213.0,-0.4048557047,0.1665181009,0.0752018259,0.4691343453,-0.1416982319,-0.6248806191,1.6493857223,0.221599484,0.146791393,2.1024623084,-0.7373095187,0.2137384495,2.2987242628,1.0913993462,-0.5118311279,1.6251149211,0.4804986809,1.3545138397,-1.6701013181,-0.2895296892,0.3410374959,-2.3113569802,0.2710880659,0.9154932142,-2.3971213703,-0.5752193597,-0.4574091925,-1.800086934,-1.1880120405,1.0003625557
214.0,-0.3976666209,0.1453884362,0.092174466,0.4718650784,-0.1437943896,-0.6308264635,1.6184897923,0.2404056517,0.1457707369,2.0589386965,-0.807948053,0.1685699622,2.3275359287,1.0090243584,-0.4947242101,1.5484311569,0.5162212833,1.3314116171,-1.6482219729,-0.2766804628,0.3376220834,-2.3403128589,0.3223178153,0.9285505576,-2.3566169356,-0.5872200686,-0.4609548794,-1.7506252918,-1.1632311467,0.9414239031
215.0,-0.3934202959,0.126605503,0.1138441208,0.4768598822,-0.1465680239,-0.638704791,1.5921765582,0.2590966944,0.144512492,2.0228832214,-0.8614493099,0.1240461554,2.3397830551,0.9044681812,-0.4574731608,1.4655949978,0.5504000703,1.2714008562,-1.6318430138,-0.2660245165,0.3329272293,-2.3574292994,0.3870263869,0.9410459657,-2.3073677935,-0.5965250323,-0.4709200983,-1.6861422902,-1.143744517,0.8852380948
216.0,-0.3905850902,0.110227178,0.1390229984,0.4828166593,-0.1493303751,-0.6479871984,1.5709256078,0.2756447759,0.1427789959,1.9910996926,-0.8875901678,0.0871085694,2.3393364247,0.7897227765,-0.4071047223,1.3807808089,0.5822334128,1.1819541964,-1.622110817,-0.256279945,0.3272551565,-2.3536804715,0.4512899124,0.9446825778,-2.2529726403,-0.601754511,-0.4893562274,-1.6121640178,-1.1399138405,0.843158999
217.0,-0.3874375984,0.0962824214,0.1662966344,0.4883117617,-0.1514425078,-0.6579398832,1.5542563486,0.2880893105,0.140076192,1.9625967057,-0.8841292469,0.0642444137,2.3393642218,0.6816092962,-0.3566365269,1.2968171086,0.6141634335,1.0805900426,-1.6195187786,-0.2469018107,0.3209031756,-2.3261578144,0.505071011,0.9355422222,-2.1977987199,-0.602218104,-0.5178662824,-1.5348049128,-1.1563208848,0.8215197965
218.0,-0.3825599138,0.0847527742,0.194323675,0.4920761445,-0.1524052958,-0.6678813985,1.5411722181,0.2945893032,0.1354807842,1.9369906688,-0.85381399,0.0612608468,2.3608827628,0.5968527998,-0.3220307678,1.2131813002,0.6534017231,0.9943396166,-1.6238608748,-0.2384545138,0.3144026305,-2.2765796769,0.5420118344,0.9127466389,-2.1457690107,-0.5977897676,-0.5566703299,-1.4611893042,-1.1859609797,0.8183785138
219.0,-0.3752069111,0.0754868211,0.2219845123,0.4931108201,-0.1519194626,-0.6773223773,1.5315760249,0.2944756985,0.1280030649,1.9140057679,-0.8030236062,0.083074258,2.4148162805,0.5425962979,-0.3105326397,1.1284105606,0.7081756621,0.9441089708,-1.6341070156,-0.2320910202,0.3081330629,-2.2106859828,0.5597212594,0.8780989716,-2.0993955214,-0.5883827046,-0.6036423936,-1.3998314653,-1.2158809258,0.8272507114
220.0,-0.3654151191,0.0681462503,0.2483741183,0.4907122508,-0.1498894365,-0.6859420686,1.5265980246,0.2891740532,0.1178572234,1.894111411,-0.7418941541,0.1331804995,2.4880035709,0.5160124098,-0.3162085069,1.0499531555,0.7775726228,0.9248330566,-1.6484672053,-0.2289763417,0.3018890511,-2.1385445554,0.5613343165,0.8368461615,-2.0596862704,-0.5735528137,-0.6541309303,-1.3589002143,-1.2355133293,0.8418872199
221.0,-0.3538061938,0.0622462321,0.2727505353,0.4845197172,-0.1463729153,-0.6934605523,1.5271237378,0.2816207626,0.1062821557,1.879858866,-0.6853899169,0.2133015852,2.558431189,0.5115721307,-0.3305257416,0.9933692412,0.851615163,0.9165806572,-1.6646404892,-0.2302883387,0.2948572233,-2.0742194748,0.5575679378,0.7984503261,-2.0268282286,-0.5526794086,-0.7020798075,-1.3445338266,-1.2391255898,0.8577994358
222.0,-0.3412446038,0.0572468492,0.2945279663,0.4745702053,-0.1415338189,-0.6995342755,1.5332590442,0.2749954024,0.094241191,1.8754967579,-0.6507694739,0.3239838456,2.610005247,0.523515107,-0.3482965263,0.9714658008,0.9204769561,0.9036261746,-1.680350588,-0.2371200781,0.2860468136,-2.0318100686,0.5642785336,0.7740473694,-2.0009106851,-0.5255908743,-0.7419386788,-1.3603720336,-1.2249648135,0.8719850642
